Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
TINFX,"Thornburg International Growth ","2008-01-31","Thornburg","Foreign Large Growth","None","-10.883041%","34.5%","False","0.47169000000000005%","13.81%","False","6.01023%","13.83%","False","5.6394%","8.2200006%","False","0.9888","0.0","$23.01","$18.52","$25.31","$22.8784","False","$21.55515","False","N/A","N/A"
TGVAX,"Thornburg International Value F","1998-05-27","Thornburg","Foreign Large Blend","None","-8.92239%","33.76%","False","5.32143%","8.5%","False","6.755260000000001%","10.08%","False","4.9787503%","5.8000002%","False","0.96389997","0.0","$22.36","$17.98","$23.69","$22.4444","True","$20.83715","False","77.0%","N/A"
THGCX,"Thornburg International Value F","1998-05-27","Thornburg","Foreign Large Blend","None","-9.598379999999999%","33.76%","False","4.58287%","8.5%","False","5.9889600000000005%","10.08%","False","4.2182103%","5.8000002%","False","0.96389997","0.0","$19.210001","$15.43","$20.4","$19.3046","True","$17.90055","False","77.0%","N/A"
TGVIX,"Thornburg International Value F","2001-03-29","Thornburg","Foreign Large Blend","None","-8.64137%","33.76%","False","5.67503%","8.5%","False","7.1117799999999995%","10.08%","False","5.3439498%","5.8000002%","False","0.96389997","0.0","$23.27","$18.76","$24.67","$23.3572","True","$21.7181","False","77.0%","N/A"
TGVRX,"Thornburg International Value F","2003-06-30","Thornburg","Foreign Large Blend","None","-9.08804%","33.76%","False","5.1372398%","8.5%","False","6.5677%","10.08%","False","4.7885098%","5.8000002%","False","0.96389997","0.0","$22.33","$17.96","$23.68","$22.4208","True","$20.8165","False","77.0%","N/A"
THVRX,"Thornburg International Value F","2007-01-31","Thornburg","Foreign Large Blend","None","-8.88246%","33.76%","False","5.34448%","8.5%","False","6.779979999999999%","10.08%","False","5.0008102999999995%","5.8000002%","False","0.96389997","0.0","$22.11","$17.82","$23.47","$22.2014","True","$20.63735","False","77.0%","N/A"
TIVRX,"Thornburg International Value F","2005-01-31","Thornburg","Foreign Large Blend","None","-8.63045%","33.76%","False","5.6269100000000005%","8.5%","False","7.059500000000001%","10.08%","False","5.28055%","5.8000002%","False","0.96389997","0.0","$23.25","$18.74","$24.65","$23.3356","True","$21.69665","False","77.0%","N/A"
TGIRX,"Thornburg International Value F","2012-04-30","Thornburg","Foreign Large Blend","None","-8.440259999999999%","33.76%","False","5.8403403%","8.5%","False","7.27525%","10.08%","False","5.5040002%","5.8000002%","False","0.96389997","0.0","$23.130001","$18.67","$24.54","$23.2174","True","$21.60835","False","77.0%","N/A"
TWAAX,"Thrivent Partner Worldwide Allo","2008-02-28","Thrivent Funds","Foreign Large Blend","None","-9.102219%","33.76%","False","0.8420300000000001%","8.5%","False","3.44407%","10.08%","False","3.24618%","5.8000002%","False","1.0204","0.00029999999","$9.42","$7.81","$10.48","$9.3764","False","$8.966","False","N/A","N/A"
TWAIX,"Thrivent Partner Worldwide Allo","2008-02-28","Thrivent Funds","Foreign Large Blend","None","1.7206099999999998%","33.76%","False","6.24684%","8.5%","False","6.19212%","10.08%","False","5.1852003%","5.8000002%","False","0.9363","0.0004","$9.47","$7.87","$10.53","$9.4228","False","$9.0247","False","N/A","N/A"
