Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
VIOG,"Vanguard S&P Small-Cap 600 Grow","2010-09-06","Vanguard","Small Growth","Exchange Traded Fund","-7.13405%","0.33999999999999997%","False","11.060721%","3.74%","True","8.110240000000001%","11.5200005%","False","10.85923%","7.28%","True","0.9925","0.0","$198.618","$173.28","$223.34","$195.6924","False","$192.3285","False","0.0%","$200.86"
VEXPX,"Vanguard Explorer Fd","1967-12-10","Vanguard","Small Growth","None","-8.5949495%","55.689995999999994%","False","8.643130000000001%","19.34%","False","11.73369%","20.719999%","False","11.76655%","13.98%","False","0.9557","0.0","$102.51","$90.96","$119.45","$99.843","False","$99.69695","False","0.0%","N/A"
VSGAX,"Vanguard Small-Cap Growth Index","2011-09-26","Vanguard","Small Growth","None","-11.44075%","55.689995999999994%","False","3.7618600000000004%","19.34%","False","8.895859999999999%","20.719999%","False","9.6113704%","13.98%","False","0.97449994","0.0","$77.56","$66.14","$89.88","$75.8662","False","$74.16445","False","117.8%","N/A"
VBK,"Vanguard Small-Cap Growth ETF","2004-01-25","Vanguard","Small Growth","Exchange Traded Fund","-10.14158%","0.33999999999999997%","False","6.3995999999999995%","3.74%","True","8.33318%","11.5200005%","False","9.4722405%","7.28%","True","0.97449994","0.0","$220.58","$186.95","$256.5","$215.7874","False","$210.93456","False","117.8%","$224.49"
VSGIX,"Vanguard Small-Cap Growth Index","2000-05-23","Vanguard","Small Growth","None","-11.428469400000001%","55.689995999999994%","False","3.7766%","19.34%","False","8.90512%","20.719999%","False","9.62087%","13.98%","False","0.97449994","0.0","$62.12","$52.97","$71.98","$60.7552","False","$59.39385","False","117.8%","N/A"
VISGX,"Vanguard Index Trust Small-Cap ","1998-05-20","Vanguard","Small Growth","None","-11.5484305%","55.689995999999994%","False","3.63669%","19.34%","False","8.76369%","20.719999%","False","9.47475%","13.98%","False","0.97449994","0.0","$62.02","$52.88","$71.88","$60.6646","False","$59.3011","False","117.8%","N/A"
VTWG,"Vanguard Russell 2000 Growth ET","2010-09-19","Vanguard","Small Growth","Exchange Traded Fund","-7.877590499999999%","0.33999999999999997%","False","6.5356106%","3.74%","True","7.2040804%","11.5200005%","False","9.3380004%","7.28%","True","0.9471","0.0","$170.59","$140.37","$192.63","$166.3424","False","$161.87515","False","N/A","$173.2"
VRTGX,"Vanguard Russell 2000 Growth In","2011-05-24","Vanguard","Small Growth","None","-10.06836%","55.689995999999994%","False","3.09%","19.34%","False","7.5224%","20.719999%","False","9.463149999999999%","13.98%","False","0.9471","0.0","$325.13","$269.19","$365.97","$316.8494","False","$308.3369","False","N/A","N/A"
GPSCX,"Victory RS Small Cap Equity Fun","1997-04-30","Victory Capital","Small Growth","None","-15.214120000000001%","55.689995999999994%","False","-5.10649%","19.34%","False","6.752120000000001%","20.719999%","False","9.29109%","13.98%","False","0.96669996","0.0","$8.2300005","$7.31","$11.22","$8.0358","False","$8.6121","True","N/A","N/A"
RSCCX,"Victory RS Small Cap Equity Fun","2000-08-06","Victory Capital","Small Growth","None","-15.861529999999998%","55.689995999999994%","False","-5.965879999999999%","19.34%","False","5.83312%","20.719999%","False","8.367231%","13.98%","False","0.96669996","0.0","$8.26","$7.35","$11.34","$8.0758","False","$8.6733","True","N/A","N/A"
RSCKX,"Victory RS Small Cap Equity Fun","2001-05-14","Victory Capital","Small Growth","None","-15.57041%","55.689995999999994%","False","-5.56236%","19.34%","False","6.23024%","20.719999%","False","8.7979004%","13.98%","False","0.96669996","0.0","$4.85","$4.31","$7.08","$4.7404","False","$5.33845","True","N/A","N/A"
RSCYX,"Victory RS Small Cap Equity Fun","2007-04-30","Victory Capital","Small Growth","None","-15.02448%","55.689995999999994%","False","-4.9465097%","19.34%","False","6.9265395%","20.719999%","False","9.453019999999999%","13.98%","False","0.96669996","0.0","$8.7","$7.73","$11.78","$8.4996","False","$9.06935","True","N/A","N/A"
RSEGX,"Victory RS Small Cap Growth Fun","1987-11-29","Victory Capital","Small Growth","None","-18.41396%","55.689995999999994%","False","-6.7604996%","19.34%","False","5.5481803%","20.719999%","False","8.384129399999999%","13.98%","False","0.9972","0.0","$47.89","$42.64","$63.02","$46.2596","False","$48.20995","True","N/A","N/A"
REGWX,"Victory RS Small Cap Growth Fun","2007-09-05","Victory Capital","Small Growth","None","-19.033649999999998%","55.689995999999994%","False","-7.46385%","19.34%","False","4.750780000000001%","20.719999%","False","7.541639999999999%","13.98%","False","0.9972","0.0","$35.940002","$32.04","$48.51","$34.7386","False","$36.7902","True","N/A","N/A"
RSEKX,"Victory RS Small Cap Growth Fun","2007-01-21","Victory Capital","Small Growth","None","-18.77805%","55.689995999999994%","False","-7.206709999999999%","19.34%","False","5.05061%","20.719999%","False","7.8994095%","13.98%","False","0.9972","0.0","$40.739998","$36.3","$54.37","$39.3676","False","$41.3874","True","N/A","N/A"
RSYEX,"Victory RS Small Cap Growth Fun","2007-04-30","Victory Capital","Small Growth","None","-18.18832%","55.689995999999994%","False","-6.508259499999999%","19.34%","False","5.83293%","20.719999%","False","8.676170599999999%","13.98%","False","0.9972","0.0","$51.690002","$46.0","$67.57","$49.9136","False","$51.81745","True","N/A","N/A"
SCGIX,"Virtus Silvant Small-Cap Growth","1999-12-09","Virtus","Small Growth","None","-20.77677%","55.689995999999994%","False","0.38695999999999997%","19.34%","False","6.5273196%","20.719999%","False","8.3012104%","13.98%","False","0.9915","0.0","$5.49","$4.82","$6.72","$5.2376","False","$5.498543","True","N/A","N/A"
SSCTX,"Virtus Silvant Small-Cap Growth","1998-10-07","Virtus","Small Growth","None","-15.87326%","55.689995999999994%","False","8.358929%","19.34%","False","11.5931%","20.719999%","False","9.64422%","13.98%","False","0.9828","0.0","$7.92","$6.89","$9.55","$7.5606","False","$7.888342","False","N/A","N/A"
PSGAX,"Virtus KAR Small-Cap Growth Fun","2006-06-27","Virtus","Small Growth","None","-29.266688000000002%","55.689995999999994%","False","1.1128699%","19.34%","False","13.735320000000002%","20.719999%","False","14.4782%","13.98%","True","0.9913","0.0","$31.759998","$27.18","$40.9","$30.7078","False","$33.903","True","0.0%","N/A"
PSGCX,"Virtus KAR Small-Cap Growth Fun","2006-06-27","Virtus","Small Growth","None","-29.77792%","55.689995999999994%","False","0.39937999999999996%","19.34%","False","12.911420000000001%","20.719999%","False","13.63815%","13.98%","False","0.9913","0.0","$25.76","$22.08","$34.57","$24.9414","False","$28.33305","True","0.0%","N/A"
PQSAX,"Virtus KAR Small-Cap Value Fund","2006-06-27","Virtus","Small Growth","None","-24.30424%","55.689995999999994%","False","5.11589%","19.34%","False","6.1143998%","20.719999%","False","9.273770500000001%","13.98%","False","0.98050004","0.0","$22.849998","$20.31","$25.52","$22.4616","False","$22.3168","False","N/A","N/A"
PQSCX,"Virtus KAR Small-Cap Value Fund","2006-06-27","Virtus","Small Growth","None","-24.88086%","55.689995999999994%","False","4.3189%","19.34%","False","5.32662%","20.719999%","False","8.45997%","13.98%","False","0.98050004","0.0","$22.039999","$19.59","$24.72","$21.6818","False","$21.53875","False","N/A","N/A"
PXQSX,"Virtus KAR Small-Cap Value Fund","2006-06-27","Virtus","Small Growth","None","-9.3811%","55.689995999999994%","False","13.9451%","19.34%","False","11.599810000000002%","20.719999%","False","10.8095%","13.98%","False","0.9497","0.0","$22.89","$20.36","$25.55","$22.4932","False","$22.3617","False","N/A","N/A"
NSPAX,"Voya SmallCap Opportunities Fun","1995-06-04","Voya","Small Growth","None","-24.27606%","55.689995999999994%","False","3.2306198%","19.34%","False","3.8116200000000005%","20.719999%","False","6.92749%","13.98%","False","0.97900003","0.0","$42.57","$38.53","$51.49","$43.954517","True","$44.273907","True","N/A","N/A"
NSPCX,"Voya SmallCap Opportunities Fun","1995-06-04","Voya","Small Growth","None","-24.840361%","55.689995999999994%","False","2.4544401000000002%","19.34%","False","3.02834%","20.719999%","False","6.12115%","13.98%","False","0.97900003","0.0","$26.82","$24.33","$32.56","$27.707747","True","$27.951515","True","N/A","N/A"
NSPIX,"Voya SmallCap Opportunities Fun","1999-03-31","Voya","Small Growth","None","-7.66838%","55.689995999999994%","False","8.635861%","19.34%","False","9.6170396%","20.719999%","False","9.44899%","13.98%","False","0.9846","0.0","$49.170002","$44.46","$59.38","$50.74714","True","$51.08605","True","N/A","N/A"
ISORX,"Voya SmallCap Opportunities Fun","2011-08-04","Voya","Small Growth","None","-24.460961%","55.689995999999994%","False","2.97656%","19.34%","False","3.5523100000000003%","20.719999%","False","6.66347%","13.98%","False","0.97900003","0.0","$40.679996","$36.84","$49.27","$42.00761","True","$42.33507","True","N/A","N/A"
ISOWX,"Voya SmallCap Opportunities Fun","2007-12-16","Voya","Small Growth","None","-24.073839%","55.689995999999994%","False","3.5039000000000002%","19.34%","False","4.08411%","20.719999%","False","7.20298%","13.98%","False","0.97900003","0.0","$48.06","$43.47","$58.05","$49.611973","True","$49.946392","True","N/A","N/A"
WIGRX,"Wasatch Core Growth Fund Instit","2012-01-30","Wasatch","Small Growth","None","-5.3875398%","55.689995999999994%","False","8.9239195%","19.34%","False","13.03037%","20.719999%","False","12.59321%","13.98%","False","1.0","0.0","$73.560005","$60.59","$83.27","$72.2298","False","$69.4415","False","660.0%","N/A"
WGROX,"Wasatch Core Growth Fund","1986-12-07","Wasatch","Small Growth","None","-5.53936%","55.689995999999994%","False","8.774979400000001%","19.34%","False","12.87788%","20.719999%","False","12.4599196%","13.98%","False","1.0","0.0","$72.22","$59.53","$81.89","$70.9272","False","$68.2275","False","660.0%","N/A"
WMICX,"Wasatch Micro Cap Fund","1995-06-18","Wasatch","Small Growth","None","-16.212709%","55.689995999999994%","False","4.5269200000000005%","19.34%","False","14.67154%","20.719999%","False","13.181329999999999%","13.98%","False","1.0","0.0","$6.35","$5.4","$7.78","$6.0898","False","$6.12425","False","67.0%","N/A"
WAMVX,"Wasatch Micro Cap Value Fund","2003-07-27","Wasatch","Small Growth","None","-5.6325696%","55.689995999999994%","False","20.27261%","19.34%","True","17.489469%","20.719999%","False","15.40862%","13.98%","True","0.954","0.0","$3.25","$2.78","$3.64","$3.1514","False","$3.0595","False","53.0%","N/A"
