Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
VVPSX,"Vulcan Value Partners Small Cap","2009-12-29","Vulcan Value Partners","Small Blend","None","-42.18563%","60.18%","False","-7.69199%","11.3199994%","False","0.17498%","13.88%","False","4.67401%","11.1899994%","False","0.96949995","0.0","$11.47","$9.91","$17.42","$11.097","False","$12.0334","True","N/A","N/A"
FYX,"First Trust Small Cap Core Alph","2007-05-07","First Trust","Small Blend","Exchange Traded Fund","-0.42299%","3.7100002%","False","11.75303%","4.58%","True","8.7796405%","12.1400006%","False","9.8398596%","6.1%","True","0.9992","0.0","$86.31","$72.24","$94.62","$84.0992","False","$81.51705","False","N/A","$85.74"
FOVAX,"First Trust/Confluence Small Ca","2011-02-23","First Trust","Small Blend","None","-17.84183%","60.18%","False","-1.12358%","11.3199994%","False","4.10963%","13.88%","False","7.35566%","11.1899994%","False","0.97550005","0.0","$29.06","$26.41","$35.45","$28.991","False","$30.4102","True","N/A","N/A"
FOVCX,"First Trust/Confluence Small Ca","2011-03-01","First Trust","Small Blend","None","-18.18169%","60.18%","False","-1.7942900000000002%","11.3199994%","False","3.4259199999999996%","13.88%","False","6.56979%","11.1899994%","False","0.97550005","0.0","$24.369999","$22.18","$30.62","$24.344","False","$26.028","True","N/A","N/A"
FOVIX,"First Trust/Confluence Small Ca","2011-01-10","First Trust","Small Blend","None","-3.51959%","60.18%","False","6.1209%","11.3199994%","False","8.377329999999999%","13.88%","False","9.23201%","11.1899994%","False","0.9782","0.0","$30.4","$27.61","$36.8","$30.3132","False","$31.65075","True","N/A","N/A"
VFPIX,"Private Capital Management Valu","2010-05-27","Private Capital Management","Small Blend","None","-1.23007%","60.18%","False","16.202182%","11.3199994%","True","10.918511%","13.88%","False","11.188540600000001%","11.1899994%","False","0.9263","0.0","$16.55","$12.85","$16.71","$15.7896","False","$14.9104","False","N/A","N/A"
GCASX,"Gabelli Small Cap Growth Fund C","2003-12-30","Gabelli","Small Blend","None","-11.98067%","60.18%","False","7.670680000000001%","11.3199994%","False","7.30087%","13.88%","False","9.443829%","11.1899994%","False","0.9998","0.0","$41.13","$36.06","$45.34","$40.119","False","$39.70765","False","N/A","N/A"
GABSX,"Gabelli Small Cap Growth Fund (","1991-10-21","Gabelli","Small Blend","None","-11.98057%","60.18%","False","7.67217%","11.3199994%","False","7.3%","13.88%","False","9.44388%","11.1899994%","False","0.9998","0.0","$41.18","$36.1","$45.39","$40.1666","False","$39.75545","False","N/A","N/A"
GCCSX,"Gabelli Small Cap Growth Fund C","2003-12-30","Gabelli","Small Blend","None","-12.646170000000001%","60.18%","False","6.869540000000001%","11.3199994%","False","6.5025200000000005%","13.88%","False","8.62834%","11.1899994%","False","0.9998","0.0","$30.730001","$27.02","$34.1","$29.9876","False","$29.7456","False","N/A","N/A"
GACIX,"The Gabelli Small Cap Growth Fu","2008-01-10","Gabelli","Small Blend","None","-11.7589%","60.18%","False","7.94037%","11.3199994%","False","7.56615%","13.88%","False","9.7151406%","11.1899994%","False","0.9998","0.0","$43.010002","$37.76","$47.42","$41.9346","False","$41.5481","False","N/A","N/A"
