Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
TCVAX,"Touchstone Mid Cap Value Fund C","2009-09-29","Touchstone","Mid-Cap Value","None","-9.6512295%","55.83%","False","6.91065%","11.08%","False","6.435890499999999%","11.93%","False","9.3716696%","10.6400006%","False","0.98730004","0.0","$21.48","$20.03","$24.37","$21.4412","False","$21.7087","True","N/A","N/A"
TMFCX,"Touchstone Mid Cap Value Fund C","2009-09-29","Touchstone","Mid-Cap Value","None","-10.2873094%","55.83%","False","6.1401602%","11.08%","False","5.64628%","11.93%","False","8.561449999999999%","10.6400006%","False","0.98730004","0.0","$20.560001","$19.24","$23.42","$20.5326","False","$20.8252","True","N/A","N/A"
TCVYX,"Touchstone Mid Cap Value Fund C","2009-09-29","Touchstone","Mid-Cap Value","None","11.086699999999999%","55.83%","False","14.57861%","11.08%","True","11.08885%","11.93%","False","11.3827%","10.6400006%","True","0.9956","0.0","$21.630001","$20.15","$24.52","$21.5816","False","$21.8452","True","N/A","N/A"
TCVIX,"Touchstone Mid Cap Value Fund C","2009-09-29","Touchstone","Mid-Cap Value","None","-9.27612%","55.83%","False","7.335039999999999%","11.08%","False","6.83622%","11.93%","False","9.79552%","10.6400006%","False","0.98730004","0.0","$21.77","$20.27","$24.67","$21.7198","False","$21.98105","True","N/A","N/A"
IIVAX,"Transamerica Small/Mid Cap Valu","2001-04-01","Transamerica","Mid-Cap Value","None","-2.86952%","55.83%","False","8.63683%","11.08%","False","7.822220000000001%","11.93%","False","9.47583%","10.6400006%","False","0.9771","0.0","$26.6","$25.0","$30.73","$26.553","False","$27.54475","True","24.0%","N/A"
IIVLX,"Transamerica  Small/Mid Cap Val","2002-11-10","Transamerica","Mid-Cap Value","None","-3.57547%","55.83%","False","7.854609999999999%","11.08%","False","7.06907%","11.93%","False","8.72598%","10.6400006%","False","0.9771","0.0","$21.4","$20.15","$25.25","$21.3886","False","$22.4739","True","24.0%","N/A"
TSVIX,"Transamerica Small/Mid Cap Valu","2009-11-29","Transamerica","Mid-Cap Value","None","-2.5118101%","55.83%","False","9.013309999999999%","11.08%","False","8.19238%","11.93%","False","9.86419%","10.6400006%","False","0.9771","0.0","$27.87","$26.19","$32.08","$27.8164","False","$28.81725","True","24.0%","N/A"
TSMVX,"Transamerica Small/Mid Cap Valu","2005-11-14","Transamerica","Mid-Cap Value","None","9.63743%","55.83%","False","13.33338%","11.08%","True","12.4696195%","11.93%","True","11.35519%","10.6400006%","True","0.9961","0.0","$27.94","$26.25","$32.16","$27.8878","False","$28.88805","True","24.0%","N/A"
JNVIX,"Jensen Quality Value Fund I Sha","2010-03-30","Jensen","Mid-Cap Value","None","7.28603%","55.83%","False","13.81955%","11.08%","True","11.88547%","11.93%","False","11.40483%","10.6400006%","True","0.9768","0.0","$16.23","$14.1","$17.54","$16.0732","False","$15.606","False","N/A","N/A"
DALCX,"Dean Mid Cap Value Fund No-Load","1997-05-27","Dean Fund","Mid-Cap Value","None","11.215439400000001%","55.83%","False","11.471730500000001%","11.08%","True","10.4034096%","11.93%","False","10.63762%","10.6400006%","False","0.96239996","0.0","$23.039999","$20.93","$24.48","$22.7908","False","$22.63955","False","N/A","N/A"
IVOV,"Vanguard S&P Mid-Cap 400 Value ","2010-09-06","Vanguard","Mid-Cap Value","Exchange Traded Fund","3.48409%","15.529999%","False","16.65512%","10.34%","True","8.53387%","17.24%","False","10.56467%","7.35%","True","0.9901","0.0","$167.11","$138.76","$177.85","$164.573","False","$156.05086","False","N/A","$168.83"
VMFVX,"Vanguard S&P MidCap 400 Value I","2010-11-01","Vanguard","Mid-Cap Value","None","3.84802%","55.83%","False","12.27728%","11.08%","True","9.0929605%","11.93%","False","10.874601%","10.6400006%","True","0.9901","0.0","$335.13998","$278.88","$354.65","$330.0302","False","$313.0523","False","N/A","N/A"
VMVAX,"Vanguard Mid-Cap Value Index Fd","2011-09-26","Vanguard","Mid-Cap Value","None","-3.06174%","55.83%","False","8.49137%","11.08%","False","8.4354%","11.93%","False","10.6075294%","10.6400006%","False","0.9968","0.0","$72.54","$63.03","$79.33","$72.985","True","$70.76005","False","0.0%","N/A"
VOE,"Vanguard Mid-Cap Value ETF","2006-08-16","Vanguard","Mid-Cap Value","Exchange Traded Fund","-1.58704%","15.529999%","False","12.62279%","10.34%","True","7.688729499999999%","17.24%","False","10.38235%","7.35%","True","0.9968","0.0","$140.08","$119.81","$154.69","$140.904","True","$136.6108","False","0.0%","$141.73"
VMVIX,"Vanguard Mid-Cap Value Index Fu","2006-08-23","Vanguard","Mid-Cap Value","None","-3.1870797%","55.83%","False","8.36261%","11.08%","False","8.306529999999999%","11.93%","False","10.46869%","10.6400006%","False","0.9968","0.0","$55.120003","$47.9","$60.29","$55.469","True","$53.77605","False","0.0%","N/A"
