Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
USNQX,"USAA Mutual Fds Tr Nasdaq 100 I","2000-10-26","Victory Capital","Large Growth","None","-14.84105%","41.699999999999996%","False","10.10934%","22.559999%","False","16.377501%","21.98%","False","17.013149%","15.989999999999998%","True","0.9947","0.0","$30.83","$27.3","$40.33","$30.1208","False","$31.26265","True","N/A","N/A"
VALLX,"Value Line Larger Companies Foc","1972-03-19","Value Line","Large Growth","None","-35.989058%","41.699999999999996%","False","-2.83607%","22.559999%","False","7.0300005%","21.98%","False","9.40563%","15.989999999999998%","False","0.9831","0.0","$21.060001","$17.97","$31.79","$20.4096","False","$22.31525","True","N/A","N/A"
VALSX,"Value Line Select Growth Fund, ","1956-05-30","Value Line","Large Growth","None","-17.72082%","41.699999999999996%","False","6.01097%","22.559999%","False","12.2814596%","21.98%","False","11.117090000000001%","15.989999999999998%","False","0.9936","0.0","$30.13","$28.23","$37.51","$29.9654","False","$31.6648","True","N/A","N/A"
VOOG,"Vanguard S&P 500 Growth ETF","2010-09-06","Vanguard","Large Growth","Exchange Traded Fund","-16.5329%","12.42%","False","10.58682%","11.459999999999999%","False","12.1876%","17.05%","False","13.24888%","9.4799995%","True","0.9993","0.0","$219.17","$199.36","$283.64","$218.4332","False","$224.38445","True","N/A","$222.79"
VHCAX,"Vanguard Capital Opportunity Fu","2001-11-11","Vanguard","Large Growth","None","-7.177079999999999%","41.699999999999996%","False","9.025329%","22.559999%","False","12.143220000000001%","21.98%","False","13.97303%","15.989999999999998%","False","0.9607","0.0","$152.89","$143.64","$185.7","$154.0178","True","$158.4757","True","N/A","N/A"
VHCOX,"Vanguard Horizon Fund, Vanguard","1995-08-13","Vanguard","Large Growth","None","4.06637%","41.699999999999996%","False","16.22428%","22.559999%","False","16.564159%","21.98%","False","16.20567%","15.989999999999998%","True","0.9999","0.0","$66.25","$62.25","$80.46","$66.7464","True","$68.64885","True","N/A","N/A"
VIGAX,"Vanguard Growth Index Fd Admira","2000-11-12","Vanguard","Large Growth","None","-18.042379999999998%","41.699999999999996%","False","7.83306%","22.559999%","False","13.60876%","21.98%","False","13.453688999999999%","15.989999999999998%","False","0.9965","0.0","$119.58","$107.28","$152.23","$117.5772","False","$119.0057","False","154.0%","N/A"
VUG,"Vanguard Growth ETF","2004-01-25","Vanguard","Large Growth","Exchange Traded Fund","-15.85902%","12.42%","False","10.4117095%","11.459999999999999%","False","12.565940000000001%","17.05%","False","13.157309999999999%","9.4799995%","True","0.9965","0.0","$232.31","$203.64","$296.44","$228.4248","False","$231.2101","False","154.0%","$237.12"
VIGIX,"Vanguard Index Trust - Growth I","1998-05-13","Vanguard","Large Growth","None","-18.032408999999998%","41.699999999999996%","False","7.8433600000000006%","22.559999%","False","13.621410000000001%","21.98%","False","13.465339000000002%","15.989999999999998%","False","0.9965","0.0","$119.59","$107.28","$152.23","$117.5838","False","$119.01235","False","154.0%","N/A"
VIGRX,"Vanguard Index Trust Growth Ind","1992-11-01","Vanguard","Large Growth","None","-18.140249%","41.699999999999996%","False","7.7016704%","22.559999%","False","13.47344%","21.98%","False","13.30954%","15.989999999999998%","False","0.9965","0.0","$119.61","$107.32","$152.28","$117.6182","False","$119.0395","False","154.0%","N/A"
VONG,"Vanguard Russell 1000 Growth ET","2010-09-19","Vanguard","Large Growth","Exchange Traded Fund","-13.398760000000001%","12.42%","False","11.96945%","11.459999999999999%","True","13.75085%","17.05%","False","14.141609999999998%","9.4799995%","True","0.99660003","0.0","$59.1","$51.98","$73.45","$58.2544","False","$58.56355","False","N/A","$60.2"
VRGWX,"Vanguard Russell 1000 Growth In","2010-12-05","Vanguard","Large Growth","None","-15.794248999999999%","41.699999999999996%","False","9.028220000000001%","22.559999%","False","14.73672%","21.98%","False","14.45398%","15.989999999999998%","False","0.99660003","0.0","$454.5","$409.06","$563.76","$448.0468","False","$450.37555","False","N/A","N/A"
VDEQX,"Vanguard Diversified Equity Fun","2005-06-09","Vanguard","Large Growth","None","6.901879599999999%","41.699999999999996%","False","18.72308%","22.559999%","False","16.092910999999997%","21.98%","False","14.08527%","15.989999999999998%","False","0.97010005","0.0","$38.4","$35.4","$50.34","$38.522","True","$40.94575","True","N/A","N/A"
MGK,"Vanguard Mega Cap Growth ETF","2007-12-16","Vanguard","Large Growth","Exchange Traded Fund","-16.247970000000002%","12.42%","False","10.71448%","11.459999999999999%","False","13.096070000000001%","17.05%","False","13.667599999999998%","9.4799995%","True","0.9988","0.0","$187.91","$165.89","$242.1","$184.8352","False","$188.0319","True","0.0%","$191.88"
VMGAX,"Vanguard Mega Cap 300 Growth In","2008-04-02","Vanguard","Large Growth","None","-18.40586%","41.699999999999996%","False","8.14898%","22.559999%","False","14.253141%","21.98%","False","13.99087%","15.989999999999998%","False","0.9988","0.0","$373.15","$334.06","$479.82","$367.152","False","$373.5035","True","0.0%","N/A"
VWUAX,"Vanguard  U.S. Growth Fund Admi","2001-08-12","Vanguard","Large Growth","None","-23.51601%","41.699999999999996%","False","3.85515%","22.559999%","False","12.576519999999999%","21.98%","False","12.793161%","15.989999999999998%","False","0.97449994","0.0","$110.4","$98.85","$148.32","$108.9116","False","$109.7519","False","0.0%","N/A"
VWUSX,"Vanguard U.S. Growth Fund","1959-01-05","Vanguard","Large Growth","None","-23.59788%","41.699999999999996%","False","3.7507802%","22.559999%","False","12.461450000000001%","21.98%","False","12.65808%","15.989999999999998%","False","0.97449994","0.0","$42.620003","$38.16","$57.24","$42.0454","False","$42.34865","False","0.0%","N/A"
VFGAX,"Victory NewBridge Large Cap Gro","2003-12-30","Victory Capital","Large Growth","None","-39.23418%","41.699999999999996%","False","0.13702001%","22.559999%","False","7.1359605%","21.98%","False","8.489741%","15.989999999999998%","False","0.96379995","0.0","$2.23","$2.23","$4.46","$3.0868","True","$3.4848","True","76.0%","N/A"
VFGCX,"Victory NewBridge Large Cap Gro","2003-12-30","Victory Capital","Large Growth","None","-39.81443%","41.699999999999996%","False","-0.72109997%","22.559999%","False","6.295010400000001%","21.98%","False","7.62771%","15.989999999999998%","False","0.96379995","0.0","$2.79","$2.79","$5.28","$3.676","True","$4.12245","True","76.0%","N/A"
VFGIX,"Victory NewBridge Large Cap Gro","2011-02-28","Victory Capital","Large Growth","None","-39.006617999999996%","41.699999999999996%","False","0.52758004%","22.559999%","False","7.5631900000000005%","21.98%","False","8.90191%","15.989999999999998%","False","0.96379995","0.0","$2.95","$2.95","$5.45","$3.8342","True","$4.27495","True","76.0%","N/A"
RSGRX,"Victory RS Growth Fund - Class ","1992-05-11","Victory Capital","Large Growth","None","-16.32477%","41.699999999999996%","False","4.2938697999999995%","22.559999%","False","10.572810500000001%","21.98%","False","11.82302%","15.989999999999998%","False","1.0095","0.0","$18.539999","$16.6","$24.13","$18.128","False","$18.72465","True","N/A","N/A"
RGWCX,"Victory RS Growth Fund - Class ","2007-06-28","Victory Capital","Large Growth","None","-17.02058%","41.699999999999996%","False","3.43448%","22.559999%","False","9.652021%","21.98%","False","10.8797505%","15.989999999999998%","False","1.0095","0.0","$13.91","$12.47","$18.37","$13.606","False","$14.16345","True","N/A","N/A"
RSGKX,"Victory RS Growth Fund - Class ","2006-11-26","Victory Capital","Large Growth","None","-16.911301%","41.699999999999996%","False","3.65923%","22.559999%","False","9.90236%","21.98%","False","11.1371204%","15.989999999999998%","False","1.0095","0.0","$15.94","$14.28","$20.92","$15.5888","False","$16.1741","True","N/A","N/A"
RGRYX,"Victory RS Growth Fund - Class ","2007-04-30","Victory Capital","Large Growth","None","-16.092620999999998%","41.699999999999996%","False","4.57294%","22.559999%","False","10.86437%","21.98%","False","12.122589999999999%","15.989999999999998%","False","1.0095","0.0","$19.74","$17.66","$25.59","$19.2892","False","$19.8884","True","N/A","N/A"
